session,dialogue,utterance_id,start,end,text,emotion,audio_path,video_dialog_path
Session3,Ses03F_script01_3,Ses03F_script01_3_F029,258.1442,260.0823,"Yeah, sure.",sadness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_3\Ses03F_script01_3_F029.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_3.avi
Session1,Ses01M_script02_1,Ses01M_script02_1_F002,58.04,60.01,What flashlight?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_1\Ses01M_script02_1_F002.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_1.avi
Session3,Ses03F_script03_1,Ses03F_script03_1_F021,180.08,184.44,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script03_1\Ses03F_script03_1_F021.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_1.avi
Session5,Ses05F_impro01,Ses05F_impro01_F020,160.01,164.82,"Right, well, last time they told me, it was this line, and obviously, it's not true.",anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro01\Ses05F_impro01_F020.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro01.avi
Session2,Ses02M_script03_1,Ses02M_script03_1_M006,32.3946,35.4283,What do we do if they suddenly walk in on us?,fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M006.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi
Session1,Ses01F_script02_1,Ses01F_script02_1_F003,45.06,47.03,What flashlight?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script02_1\Ses01F_script02_1_F003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script02_1.avi
Session2,Ses02F_impro03,Ses02F_impro03_F030,246.65,250.5635,"Oh, thank you. [LAUGHTER]",happiness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro03\Ses02F_impro03_F030.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi
Session4,Ses04F_script01_3,Ses04F_script01_3_M010,71.62,79.3318,I have no imagination that's all I know to tell you.,happiness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_3\Ses04F_script01_3_M010.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_3.avi
Session2,Ses02M_script03_1,Ses02M_script03_1_M003,16.2649,19.1183,"We're all right darling, aren't we whatever happens?",fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M003.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi
Session3,Ses03M_script03_2,Ses03M_script03_2_F029,186.256,190.26,You're quite insufferable.  I expect it's because you're drunk.,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script03_2\Ses03M_script03_2_F029.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script03_2.avi
Session4,Ses04F_impro07,Ses04F_impro07_M003,11.24,12.49,You serious?,surprise,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_M003.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi
Session2,Ses02F_script01_1,Ses02F_script01_1_F035,281.74,283.66,What the hell is this?,surprise,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script01_1\Ses02F_script01_1_F035.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_1.avi
Session2,Ses02M_script03_1,Ses02M_script03_1_F016,98.265,103.4163,"Well, what happens if one of us dies, does the one that's left still laugh?",fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_F016.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi
Session5,Ses05F_script02_2,Ses05F_script02_2_M032,332.5875,336.5306,Maybe if you are with somebody else too?,sadness,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_2\Ses05F_script02_2_M032.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_2.avi
Session4,Ses04M_impro02,Ses04M_impro02_F021,231.17,236.12,A week.  You're giving me a week to be okay with this.,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_F021.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro02.avi
Session5,Ses05M_impro02,Ses05M_impro02_F019,165.47,170.67,"I mean, I-I know that you're a good soldier, but not everybody else is. and what if",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_F019.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session2,Ses02M_impro06,Ses02M_impro06_M007,99.82,106.3,"out to- out to dinner you know and do the troops to California, I mean.",sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro06\Ses02M_impro06_M007.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro06.avi
Session4,Ses04F_impro05,Ses04F_impro05_M022,176.53,178.92,"I am the supervisor, ma'am.",frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M022.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro05.avi
Session2,Ses02F_script02_2,Ses02F_script02_2_F035,327.15,328.77,I didn't say that.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script02_2\Ses02F_script02_2_F035.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi
Session3,Ses03M_impro08a,Ses03M_impro08a_M010,101.7279,107.3871,We can do that.  We can do that.  You just have to sign a one-year contract though with the--,neutral,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M010.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi
Session5,Ses05M_impro02,Ses05M_impro02_F002,22.25,24.19,"What?  No, you can't!",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_F002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session2,Ses02M_impro08,Ses02M_impro08_F018,141.4772,144.8732,So is there any- I mean what if they spend something again?,fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro08\Ses02M_impro08_F018.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro08.avi
Session1,Ses01M_impro02,Ses01M_impro02_F002,29.35,32.46,Are you kidding me?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro02\Ses01M_impro02_F002.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro02.avi
Session1,Ses01F_script03_1,Ses01F_script03_1_M003,19.8475,21.29,[BREATHING],fear,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_1\Ses01F_script03_1_M003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi
Session1,Ses01M_impro04,Ses01M_impro04_F014,128.79,131.74,I just don't want you to fly off the handle.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro04\Ses01M_impro04_F014.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro04.avi
Session3,Ses03M_impro03,Ses03M_impro03_F027,172.3145,174.6251,How long have you guys been going out?,happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro03\Ses03M_impro03_F027.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi
Session1,Ses01M_script03_2,Ses01M_script03_2_F003,29.61,34.19,Presents? It was a trivial little broach.,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script03_2\Ses01M_script03_2_F003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script03_2.avi
Session1,Ses01M_script02_1,Ses01M_script02_1_M023,179.8,182.6525,That's my point too.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_1\Ses01M_script02_1_M023.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_1.avi
Session4,Ses04M_script03_1,Ses04M_script03_1_F002,14.29,16.28,What are we to do?,fear,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_1\Ses04M_script03_1_F002.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi
Session5,Ses05F_impro03,Ses05F_impro03_F035,158.06,159.28,Thank you.,happiness,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_F035.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi
Session3,Ses03M_script01_3,Ses03M_script01_3_M002,37.1821,39.4064,Why?,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_3\Ses03M_script01_3_M002.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script01_3.avi
Session1,Ses01M_impro02,Ses01M_impro02_F005,42.495,45.82,They said you're home for at least four years.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro02\Ses01M_impro02_F005.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro02.avi
Session1,Ses01F_impro04,Ses01F_impro04_M019,118.46,119.77,Yeah.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M019.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro04.avi
Session2,Ses02F_script03_1,Ses02F_script03_1_F000,6.38,7.63,Do you think it's them?,fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_F000.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_1.avi
Session4,Ses04M_impro01,Ses04M_impro01_F011,87.62,90.48,but you're gonna have to go get in  that line to,frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F011.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro01.avi
Session2,Ses02M_script01_2,Ses02M_script01_2_F013,96.19,99.83,I need you to believe with me; I can't stand all alone.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_2\Ses02M_script01_2_F013.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_2.avi
Session3,Ses03F_script03_2,Ses03F_script03_2_F015,112.24,113.62,What?,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script03_2\Ses03F_script03_2_F015.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script03_2.avi
Session1,Ses01F_impro03,Ses01F_impro03_M018,87.6425,89.08,Wow.,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M018.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi
Session1,Ses01M_impro07,Ses01M_impro07_F021,125.31,132.5725,"do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that.",excited,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro07\Ses01M_impro07_F021.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro07.avi
Session1,Ses01M_impro01,Ses01M_impro01_M009,47.11,52.42,"That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M009.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro01.avi
Session4,Ses04F_impro02,Ses04F_impro02_F000,11.95,15.56,Yeah.  They just called.,sadness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro02\Ses04F_impro02_F000.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro02.avi
Session1,Ses01F_impro06,Ses01F_impro06_F011,101.83,116.91,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",sadness,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro06\Ses01F_impro06_F011.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro06.avi
Session5,Ses05F_script01_2,Ses05F_script01_2_M017,146.99,151.85,"What have I got to hide?  What the hell is the matter with you, Kate?",anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_2\Ses05F_script01_2_M017.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script01_2.avi
Session4,Ses04M_script01_1,Ses04M_script01_1_M024,185.4754,195.67,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.",frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M024.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_1.avi
Session5,Ses05F_script03_1,Ses05F_script03_1_M016,113.34,117.41,"No, that fire will fade along with our passion.",excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_M016.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi
Session1,Ses01F_impro03,Ses01F_impro03_M014,73.41,76.9975,Is that your phone?,happiness,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M014.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi
Session5,Ses05F_script02_2,Ses05F_script02_2_F005,48.5866,54.2339,"God damn it, Augie.  Why do you always ask things like that?  It's so insulting.",anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_2\Ses05F_script02_2_F005.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_2.avi
Session4,Ses04M_script03_1,Ses04M_script03_1_F001,10.58,13.54,"Nobody knows we're here, except Freda and she wouldn't ring up.",fear,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_1\Ses04M_script03_1_F001.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi
Session3,Ses03M_impro03,Ses03M_impro03_F029,181.2,183.3925,What?,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro03\Ses03M_impro03_F029.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi
Session4,Ses04F_impro05,Ses04F_impro05_F007,67.73,69.72,Wait.  What?,surprise,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F007.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro05.avi
Session1,Ses01M_script03_1,Ses01M_script03_1_F001,11.135,15.2126,Freda is the only one who knows we are here. She wouldn't ring up.,fear,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script03_1\Ses01M_script03_1_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script03_1.avi
Session2,Ses02M_script03_1,Ses02M_script03_1_M002,11.5341,13.4564,Must be them then.,fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M002.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi
Session2,Ses02F_impro06,Ses02F_impro06_F001,21.15,23.86,"We knew that it was coming, but--",sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro06\Ses02F_impro06_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro06.avi
Session5,Ses05F_impro04,Ses05F_impro04_F045,398.68,400.71,"I will, I will.",neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro04\Ses05F_impro04_F045.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro04.avi
Session2,Ses02F_impro07,Ses02F_impro07_M019,110.3312,112.55,"I mean because you went to the campus before, right?",happiness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro07\Ses02F_impro07_M019.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi
Session4,Ses04M_script01_2,Ses04M_script01_2_M006,40.0135,42.8574,Well so what?,neutral,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M006.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_2.avi
Session4,Ses04M_script03_2,Ses04M_script03_2_F024,139.78,141.2266,It's a pity you didn't- It's a pity you didn't have more brandy.,neutral,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_2\Ses04M_script03_2_F024.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi
Session4,Ses04M_script01_2,Ses04M_script01_2_F020,129.99,131.89,I can't help it.,sadness,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F020.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_2.avi
Session3,Ses03F_script01_2,Ses03F_script01_2_M013,121.68,124.54,"Why me, above all?",anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_2\Ses03F_script01_2_M013.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_2.avi
Session5,Ses05M_script03_2,Ses05M_script03_2_M022,118.83,122.33,"Nonsense, they've got a little bag of venom behind their fangs and they snap!",frustration,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script03_2\Ses05M_script03_2_M022.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_2.avi
Session3,Ses03M_impro05b,Ses03M_impro05b_M003,23.09,24.47,Yes.,frustration,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05b\Ses03M_impro05b_M003.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro05b.avi
Session2,Ses02F_script01_2,Ses02F_script01_2_M001,12.53,15.66,"Well, maybe he just wanted to see her again.",neutral,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script01_2\Ses02F_script01_2_M001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_2.avi
Session2,Ses02M_impro07,Ses02M_impro07_M011,59.46,61.22,"it was good, yeah. I mean-",happiness,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro07\Ses02M_impro07_M011.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi
Session5,Ses05F_script02_1,Ses05F_script02_1_F005,77.88,79.03,yes.,neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_1\Ses05F_script02_1_F005.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_1.avi
Session3,Ses03F_script01_1,Ses03F_script01_1_M000,8.9773,12.3712,He saw it.,neutral,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_1\Ses03F_script01_1_M000.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script01_1.avi
Session4,Ses04F_script02_2,Ses04F_script02_2_F037,337.59,351.2149,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",sadness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script02_2\Ses04F_script02_2_F037.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script02_2.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F001,14.4,16.6181,When?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session5,Ses05F_script02_2,Ses05F_script02_2_F037,418.36,424.2471,"No, I am beginning to think that maybe this is the spot after all.",happiness,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_2\Ses05F_script02_2_F037.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script02_2.avi
Session4,Ses04F_impro06,Ses04F_impro06_M001,30.9,55.26,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",sadness,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_M001.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro06.avi
Session1,Ses01F_impro03,Ses01F_impro03_M002,10.53,13.84,Shut up.  No- in Vegas?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M002.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi
Session1,Ses01F_impro03,Ses01F_impro03_F023,102.62,103.4625,Yeah.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_F023.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro03.avi
